grid,context,datetaken,datetakengranularity,datetakenunknown,description,farm,geo_is_contact,geo_is_family,geo_is_friend,geo_is_public,height_n,id,isfamily,isfriend,ispublic,latitude,license,longitude,owner,place_id,secret,server,title,url_n,views,width_n,woeid,keywords,,Venue Category
"14,4",0,2020/8/16 15:26,0,0,"{'_content': 'Iván ARGOTE - Strenghtlessness, 2014 - 2020\nBéton, métal, bois et feuille d’or\n\nMéhémet Ali, vice-roi d’Égypte, offre en 1830, à Charles X et à la France en gage d’amitié, les deux obélisques érigés devant le temple de Louxor. L’un d’eux fut donc retiré et expédié en France (situé sur l’actuelle place de la Concorde à Paris, le 2nd resté à Louxor sera officiellement rendu à l\'Égypte par le président François Mitterrand en 1981. En retour de ce présent, Louis-Philippe Ier leur offre en 1845 une horloge en cuivre qui orne aujourd’hui la citadelle de Saladin au Caire.\n\nIntervenant de façon humoristique et un brin naïve sur ce monument, Argote en annule ainsi les symboles de pouvoir et d’identité. Le processus créatif de l\'artiste utilise des stratégies comme la désobéissance et la fantaisie, avec lesquelles il nous pousse à changer notre façon de voir et de concevoir l’activisme politique, la domination occidentale et les centres de pouvoir, afin d’en pointer l’absurdité et les faux-semblants.\n\n<a href=""https://parisladefense.com/fr/les-extatiques-2020/paris-la-defense/ivan-argote"" rel=""noreferrer nofollow"">parisladefense.com/fr/les-extatiques-2020/paris-la-defens...</a>'}",66,0,0,0,1,240,50303648086,0,0,1,48.889385,0,2.245714,37704614@N08,,4fd8d7c9e7,65535,Strenghtlessness,https://live.staticflickr.com/65535/50303648086_4fd8d7c9e7_n.jpg,497,320,8504417,strenghtless,,
"10,6",0,2020/8/16 15:29,0,0,{'_content': 'Esplanade de La Défense&quot;'},66,0,0,0,1,240,50250241786,0,0,1,48.891026,0,2.240566,37704614@N08,,e9b209e45d,65535,Sportifs en herbe,https://live.staticflickr.com/65535/50250241786_e9b209e45d_n.jpg,531,320,8504417,athlet,,
"15,3",0,2020/8/16 15:15,0,0,"{'_content': ""Canard ou lapin ? C'est  selon ce que l'oeil perçoit en premier\n\n\nRIEN A VOIR : Au fil de l’histoire de l’art les artistes ont toujours été fascinés par les jeux de perspectives, les phénomènes optiques, les illusions, l’ambiguïté des images doubles... curieux d’explorer les limites de l’art et de brouiller les pistes de lectures du spectateur. Au cœur du parcours artistique des Extatiques 2020  une exposition est proposée par le commissaire Fabrice Bousteau, à travers la présentation de quinze photographies/reproductions d’œuvres historiques et contemporaines qui invitent à entrer dans le monde magique des apparences trompeuses.\n\nLES EXTATIQUES 2020, Paris La Défense""}",66,0,0,0,1,240,50300293876,0,0,1,48.888793,0,2.247967,37704614@N08,,d56eb8a105,65535,Canard-Lapin,https://live.staticflickr.com/65535/50300293876_d56eb8a105_n.jpg,499,320,8504417,duck-rabbit,,
"15,3",0,2020/8/16 15:14,0,0,"{'_content': 'RIEN A VOIR : Au fil de l’histoire de l’art les artistes ont toujours été fascinés par les jeux de perspectives, les phénomènes optiques, les illusions, l’ambiguïté des images doubles... curieux d’explorer les limites de l’art et de brouiller les pistes de lectures du spectateur. Au cœur du parcours artistique des Extatiques 2020  une exposition est proposée par le commissaire Fabrice Bousteau, à travers la présentation de quinze photographies/reproductions d’œuvres historiques et contemporaines qui invitent à entrer dans le monde magique des apparences trompeuses.\n\nLES EXTATIQUES 2020, Paris La Défense'}",66,0,0,0,1,240,50300293191,0,0,1,48.888793,0,2.247967,37704614@N08,,92f162e412,65535,"Expo ""Rien à voir""",https://live.staticflickr.com/65535/50300293191_92f162e412_n.jpg,402,320,8504417,"exhibit, see, quot",,Arts and Entertainment
"14,4",0,2020/8/16 15:10,0,0,"{'_content': 'Exposition dans le cadre des &quot; Extatiques 2020&quot; à  La Défense\nManifestation annuelle d\'Art contemporain\n\nAu fil de l’histoire de l’art les artistes ont toujours été fascinés par les jeux de perspectives, les phénomènes optiques, les illusions, l’ambiguïté des images doubles... curieux d’explorer les limites de l’art et de brouiller les pistes de lectures du spectateur.\n\n Quinze panneaux publicitaires DECAUX sont détournés de leur fonction première pour la présentation de  photographies et reproductions d’œuvres historiques et contemporaines qui invitent à entrer dans le monde magique des apparences trompeuses. \n\n<a href=""https://parisladefense.com/fr/les-extatiques-2020/paris-la-defense/rien-a-voir"" rel=""noreferrer nofollow"">parisladefense.com/fr/les-extatiques-2020/paris-la-defens...</a>'}",66,0,0,0,1,240,50250436797,0,0,1,48.889117,0,2.24668,37704614@N08,,01b24900a4,65535,Rien à voir,https://live.staticflickr.com/65535/50250436797_01b24900a4_n.jpg,440,320,8504417,see,,
"14,4",0,2020/8/16 15:14,0,0,"{'_content': 'Magritte pour Karin\n\nRien à Voir\n\nAu cœur du parcours artistique une exposition est proposée par le commissaire Fabrice Bousteau, à travers la présentation de quinze photographies/reproductions d’œuvres historiques et contemporaines qui invitent à entrer dans le monde magique des apparences trompeuses ! Quinze panneaux publicitaires sont détournés de leur fonction première : installés sur l’esplanade de La Défense ils forment une mise en abyme de l’exposition, ludique et joyeuse, faite de perspectives changeantes. \n\nDans la légende, l’histoire du trompe-l’œil commence avec la grappe de raisin peinte par Zeuxis de façon tellement réaliste que les oiseaux viennent la picorer. Au fil de l’histoire de l’art les artistes ont toujours été fascinés par les jeux de perspectives, les phénomènes optiques, les illusions, l’ambiguïté des images doubles... curieux d’explorer les limites de l’art et de brouiller les pistes de lectures du spectateur.\n\nDepuis les dômes des palais ouverts vers le ciel, peints à la Renaissance avec une virtuosité incontestable, jusqu’aux anamorphoses de Felice Varini en passant par l’art du trompe-l’œil de chevalet apparu au XVe et XVIe siècle ou encore le surréalisme au XXe siècle, les artistes jouent avec les sens et la perception du regardeur. \n\n<a href=""https://parisladefense.com/fr/les-extatiques-2020/paris-la-defense/rien-a-voir"" rel=""noreferrer nofollow"">parisladefense.com/fr/les-extatiques-2020/paris-la-defens...</a>'}",66,0,0,0,1,320,50293003307,0,0,1,48.889117,0,2.24668,37704614@N08,,07837441d0,65535,Visible ou invisible ?,https://live.staticflickr.com/65535/50293003307_07837441d0_n.jpg,477,320,8504417,"visibl, invis",,
"16,3",0,2020/8/16 14:51,0,0,"{'_content': 'Yue MINJUN - The Tao Laughter No. 4, 2012\nNé en 1962 à Daqing, Chine. Vit et travaille à Pékin, Chine\n\nÀ Paris La Défense, l’artiste installe la sculpture The Tao Laughter n°4 (2012). Le titre de l’œuvre est une référence à Tao Tô King, ouvrage fondateur du taoïsme attribué à Lao Tseu (600 avant J.-C.) dans lequel il est suggéré que le rire permet de résoudre les problèmes de société sans douleur ni chagrin pour atteindre la paix intérieure.Faisant références aux cultures chinoise et occidentale, ces sculptures magistrales interpellent et questionnent notre rapport à la société.\n\n<a href=""https://parisladefense.com/fr/les-extatiques-2020/paris-la-defense/yue-minjun"" rel=""noreferrer nofollow"">parisladefense.com/fr/les-extatiques-2020/paris-la-defens...</a>'}",66,0,0,0,1,240,50296739262,0,0,1,48.888468,0,2.248868,37704614@N08,,afac4986a0,65535,The Tao Laughter,https://live.staticflickr.com/65535/50296739262_afac4986a0_n.jpg,598,320,8504417,"tao, laughter",,
"16,3",0,2020/8/16 14:59,0,0,"{'_content': 'Héctor ZAMORA - ZIG ZAG, 2020\n\nLe pavillon ZIG ZAG propose une nouvelle expérience architecturale. Construit avec des briques ajourées en terre cuite, qui donnent de la transparence aux murs, il permet à la brise estivale de s’introduire apportant son souffle. La perméabilité est clé ; le motif visuel des briques multiplie leur effet lorsque les murs se chevauchent, les silhouettes des corps se déplacent à travers ces murs, et les ombres retracent et reconstruisent le motif du sol. C’est une expérience inédite qui rappelle l’architecture moderne des tropiques, et qui, au milieu de l’esplanade de La Défense, incarne une fraîcheur ludique nous invitant à nous détendre et à nous perdre dans ses murs.\n\n<a href=""https://parisladefense.com/fr/les-extatiques-2020/paris-la-defense/hector-zamora"" rel=""noreferrer nofollow"">parisladefense.com/fr/les-extatiques-2020/paris-la-defens...</a>'}",66,0,0,0,1,240,50306363733,0,0,1,48.888694,0,2.248375,37704614@N08,,fd019b634e,65535,Zig-Zag,https://live.staticflickr.com/65535/50306363733_fd019b634e_n.jpg,510,320,8504417,zigzag,,
"15,3",0,2020/8/16 14:54,0,0,"{'_content': 'Gilles BARBIER - L’œuvre boîte, 2018 :\nL\'artiste emprunte aux récits cosmogoniques qui fondent les croyances mélanésiennes ou polynésiennes, comme ceux compilés par Teuira Henry dans ses Mythes tahitiens. L’aileron de requin est à la fois ce qui est caché en partie, ce qui glisse entre deux eaux, ce qui chasse. C’est un élément graphique, cartoonesque, immédiatement reconnaissable et associé au Pacifique. Gilles Barbier transforme ici l’objet du quotidien qu’est l’ouvre boite en requin prêt à chasser l’amateur d’Art et le flâneur sur la grande esplanade de la Défense. Le Banc de Requins se veut ici à la fois ludique et sérieux, séduisant et radical.\n\nJacques VILLEGLÉ - Écrire peindre ! C’est plus que voir, écrire peindre c’est concevoir, 2020 :\nPour les Extatiques, Jacques Villeglé propose de faire courir le long d’un des escaliers de l’esplanade un grand graffiti blanc en alphabet sociopolitique reprenant une citation inspirée de l’écrivain André Salmon « Écrire! C’est plus que voir, écrire c’est concevoir ».\n\nHéctor ZAMORA - ZIG ZAG, 2020 :\nConstruit avec des briques ajourées en terre cuite, qui donnent de la transparence aux murs, il permet à la brise estivale de s’introduire apportant son souffle. La perméabilité est clé ; le motif visuel des briques multiplie leur effet lorsque les murs se chevauchent, les silhouettes des corps se déplacent à travers ces murs, et les ombres retracent et reconstruisent le motif du sol. C’est une expérience inédite qui rappelle l’architecture moderne des tropiques.\n\n<a href=""https://parisladefense.com/fr/les-extatiques-2020/paris-la-defense"" rel=""noreferrer nofollow"">parisladefense.com/fr/les-extatiques-2020/paris-la-defense</a>'}",66,0,0,0,1,240,50296580101,0,0,1,48.888793,0,2.247967,37704614@N08,,bab2144629,65535,L'oeuvre boite,https://live.staticflickr.com/65535/50296580101_bab2144629_n.jpg,523,320,8504417,"work, box",,Landmarks and Outdoors
"16,3",0,2020/8/16 14:48,0,0,"{'_content': ""Ce &quot;banc public&quot; géant  est une oeuvre de Lilian Bourgeat réalisée pour une précédente édition des Extatiques à La Défense. A l'arrière on peut apercevoir quatre des oeuvres présentées dans l'édition 2920 : The Tao Laughter, L'oeuvre-boite, Ecrire Peindre, Zig Zag (labyrinthe de briques).""}",66,0,0,0,1,240,50292852461,0,0,1,48.888468,0,2.248868,37704614@N08,,9809da3802,65535,Banc public,https://live.staticflickr.com/65535/50292852461_9809da3802_n.jpg,676,320,8504417,bench,,Landmarks and Outdoors
"17,2",0,2020/8/16 14:44,0,0,"{'_content': 'Fabrice HYBER - Les amis, 2020\n\nÀ Paris La Défense, l\'artiste dissémine des petits hommes et femmes verts dont les orifices corporels déversent des filets d’eau. Ces sculptures-fontaine sont issues d\'un travail initié il y a plus de vingt ans à l\'occasion d\'une commande publique de la commune de Bessines (Deux Sèvres). Depuis L\'homme de Bessines a parcouru le monde. Cette incroyable expansion se poursuit aujourd\'hui avec l\'invasion du bassin Takis par un groupe de sculptures, Les amis, qui expriment, échangent et déversent inlassablement leurs humeurs limpides.\n\n<a href=""https://parisladefense.com/fr/les-extatiques-2020/paris-la-defense/fabrice-hyber"" rel=""noreferrer nofollow"">parisladefense.com/fr/les-extatiques-2020/paris-la-defens...</a>'}",66,0,0,0,1,240,50293006657,0,0,1,48.888059,0,2.250242,37704614@N08,,c48b84ed3d,65535,Les amis,https://live.staticflickr.com/65535/50293006657_c48b84ed3d_n.jpg,556,320,8504417,friend,,
"9,6",0,2020/8/13 23:25,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,180,50238857677,0,0,1,48.89103,5,2.23963,112625338@N06,,9f7e87f85c,65535,2008_Ballade a la Defense -85,https://live.staticflickr.com/65535/50238857677_9f7e87f85c_n.jpg,382,320,8504417,-85,,
"10,3",0,2020/8/13 22:07,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,200,50238857787,0,0,1,48.888733,5,2.240647,112625338@N06,,02e0a1f80f,65535,2008_Ballade a la Defense -78,https://live.staticflickr.com/65535/50238857787_02e0a1f80f_n.jpg,311,320,8504417,-78,,
"10,3",0,2020/8/13 22:01,0,0,"{'_content': 'Cette scene permet de bien comprendre la particularité du quartier de la Defense: on peut y voir 5 des niveaux permettant la circulation des pietons, des velos et des automobiles. La Defense, La Defense, Paris - France (2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,213,50238857802,0,0,1,48.888341,5,2.240861,112625338@N06,,d3fd6d5a9d,65535,Niveaux de Defense,https://live.staticflickr.com/65535/50238857802_d3fd6d5a9d_n.jpg,258,320,8504417,level,,
"11,2",0,2020/8/13 21:57,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,213,50237996003,0,0,1,48.888019,5,2.242361,112625338@N06,,4db274cbb5,65535,2008_Ballade a la Defense -74,https://live.staticflickr.com/65535/50237996003_4db274cbb5_n.jpg,286,320,8504417,-74,,
"11,3",0,2020/8/13 21:58,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,320,50238644436,0,0,1,48.888275,5,2.24173,112625338@N06,,941e36650e,65535,2008_Ballade a la Defense -76,https://live.staticflickr.com/65535/50238644436_941e36650e_n.jpg,278,213,8504417,-76,,
"14,3",0,2020/8/13 21:39,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,180,50238857967,0,0,1,48.888952,5,2.245822,112625338@N06,,87df66b7c1,65535,2008_Ballade a la Defense -73,https://live.staticflickr.com/65535/50238857967_87df66b7c1_n.jpg,287,320,8504417,-73,,
"14,4",0,2020/8/13 21:29,0,0,"{'_content': 'Cette oeuvre multicolore sert a &quot;camoufler&quot; une cheminée d\'aeration de 32m de haut. Elle est composée par plusieurs centaines de tubes de fibre de verre de couleurs vives. La Defense, Paris - France (2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,200,50238644526,0,0,1,48.889236,5,2.245513,112625338@N06,,5e703f86b9,65535,Cheminée Moretti,https://live.staticflickr.com/65535/50238644526_5e703f86b9_n.jpg,285,320,8504417,fireplac,,
"14,4",0,2020/8/13 21:18,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,235,50238858047,0,0,1,48.889236,5,2.245513,112625338@N06,,0fa1679b21,65535,2008_Ballade a la Defense -57,https://live.staticflickr.com/65535/50238858047_0fa1679b21_n.jpg,323,320,8504417,-57,,
"11,5",0,2020/8/13 20:55,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,320,50237996163,0,0,1,48.890441,5,2.242136,112625338@N06,,ccbf57f223,65535,2008_Ballade a la Defense -43,https://live.staticflickr.com/65535/50237996163_ccbf57f223_n.jpg,313,229,8504417,-43,,
"10,6",0,2020/8/13 20:47,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,200,50238858127,0,0,1,48.891258,5,2.239947,112625338@N06,,ddb0405f43,65535,2008_Ballade a la Defense -40,https://live.staticflickr.com/65535/50238858127_ddb0405f43_n.jpg,319,320,8504417,,,
"10,6",0,2020/8/13 20:42,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,213,50238644666,0,0,1,48.891258,5,2.239947,112625338@N06,,0ca50ac25c,65535,2008_Ballade a la Defense -37,https://live.staticflickr.com/65535/50238644666_0ca50ac25c_n.jpg,276,320,8504417,-37,,
"10,6",0,2020/8/13 20:47,0,0,"{'_content': 'Une des merveilles architecturales de la Defense: cet acces de parking assez surrealiste avec ses reflets et son sol faont partie de ces nombreux recoins qui sont utilisés par des milliers d\'hommes et femmes d\'affaires pressés tous les jours. La Defense, Paris - France  (2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,320,50238857727,0,0,1,48.891258,5,2.239947,112625338@N06,,c67813852f,65535,Reflets,https://live.staticflickr.com/65535/50238857727_c67813852f_n.jpg,462,210,8504417,reflect,,
"9,6",0,2020/8/13 20:35,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,165,50238858232,0,0,1,48.890902,5,2.238977,112625338@N06,,7ae46353e9,65535,2008_Ballade a la Defense -29,https://live.staticflickr.com/65535/50238858232_7ae46353e9_n.jpg,281,320,8504417,-29,,
"9,6",0,2020/8/13 20:37,0,0,"{'_content': '(2020)                                                                                                                               // Insta: @Sebas_ ; <a href=""http://www.FlickR.com/SebMar"" rel=""noreferrer nofollow"">www.FlickR.com/SebMar</a>; <a href=""http://www.facebook.com/SebMarPhotography"" rel=""noreferrer nofollow"">www.facebook.com/SebMarPhotography</a>'}",66,0,0,0,1,320,50237996238,0,0,1,48.891383,5,2.23913,112625338@N06,,cecec210d8,65535,2008_Ballade a la Defense -31,https://live.staticflickr.com/65535/50237996238_cecec210d8_n.jpg,294,240,8504417,-31,,
