Unnamed: 0,accuracy,context,datetaken,datetakengranularity,datetakenunknown,description,farm,geo_is_contact,geo_is_family,geo_is_friend,geo_is_public,height_n,id,isfamily,isfriend,ispublic,latitude,license,longitude,owner,place_id,secret,server,title,url_n,views,width_n,woeid,keywords,grid,type
1614,16,0,2020-07-19 15:10:10,0,0,"{'_content': ""Carlos CRUZ-DIEZ -Environnement de Transchromie Circulaire, 1965-2017 \n   Carlos CRUZ-DIEZ\n1923, Caracas (Venezuela) – 2019, Paris (France)\n\nArtiste français d’origine vénézuélienne, Carlos Cruz-Diez a vécu et travaillé à Paris dès les années 1960. Il est considéré comme l’un des acteurs majeurs de l’art optique et cinétique, courant artistique qui revendique « la prise de conscience de l’instabilité du réel ». Ses recherches ont fait de lui l’un des penseurs de la couleur du XXe siècle.\n\nLe discours plastique de Carlos Cruz-Diez s’appuie sur le phénomène chromatique conçu comme une réalité autonome qui évolue dans l’espace et le temps, sans aide de la forme ni du support, en un présent continu.\n\nSes œuvres sont présentes dans les collections permanentes de prestigieuses institutions telles que: Museum of Modern Art (MoMA), New York, Tate Modern, Londres, Musée d’Art Moderne de la Ville de Paris , Centre Pompidou, Paris, Museum of Fine Arts, Houston, Wallraf-Richartz Museum, Cologne.\n\n« Dans mes œuvres, la couleur apparaît et disparaît au fil du dialogue qui s’établit entre l’espace et le temps réel. Simultanément, survient de manière indiscutable, le fait que l’information acquise, de même que les connaissances mémorisées au cours de notre expérience de vie, ne sont, probablement, pas certaines… au moins en partie.\nIl est possible, en outre, que grâce à la couleur, abordée à travers une « vision élémentaire » dépourvue de significations préétablies, nous puissions réveiller d’autres mécanismes d’appréhension sensible, plus subtiles et complexes que ceux imposés par le conditionnement culturel et l’information de masse des sociétés contemporaines».\nCarlos Cruz-Diez Réflexion sur la couleur, Paris : Beaux-Arts de Paris, les éditions, 2013\n\nL’œuvre pour Paris La Défense\nL’Environnement de Transchromies de Carlos Cruz-Diez est une structure circulaire, participative et chatoyante, au cœur de laquelle le spectateur est invité à redécouvrir son environnement naturel ou urbain.\n\nConçue pour être construite in situ et hors les murs, l'œuvre tient compte de la réalité extérieure et la transforme par la soustraction de la couleur grâce aux lamelles transparentes qui se mêlent. Cruz-Diez y déploie une conception singulière de l'abstraction, initiée dès 1969 lorsqu'il élabore son premier « Projet pour un environnement de couleur soustractive».\n\nENVIRONNEMENT DE TRANSCHROMIE CIRCULAIRE, 1965-2017\nAcier et verre\nPièce unique\nCourtesy Galerie Philippe Gravier, Paris                ""}",66,0,0,0,1,320,50218144673,0,0,1,48.889605,0,2.24533,14339738@N06,,69dfcde4b4,65535,"Les Extatiques Paris la Défense, Carlos CRUZ-DIEZ - Environnement de Transchromie Circulaire, 1965-2017 (4)",https://live.staticflickr.com/65535/50218144673_69dfcde4b4_n.jpg,821,240,8504417.0,"carlo, transchromi","14,4",
1615,16,0,2020-07-19 15:10:29,0,0,"{'_content': ""Carlos CRUZ-DIEZ -Environnement de Transchromie Circulaire, 1965-2017 \n   Carlos CRUZ-DIEZ\n1923, Caracas (Venezuela) – 2019, Paris (France)\n\nArtiste français d’origine vénézuélienne, Carlos Cruz-Diez a vécu et travaillé à Paris dès les années 1960. Il est considéré comme l’un des acteurs majeurs de l’art optique et cinétique, courant artistique qui revendique « la prise de conscience de l’instabilité du réel ». Ses recherches ont fait de lui l’un des penseurs de la couleur du XXe siècle.\n\nLe discours plastique de Carlos Cruz-Diez s’appuie sur le phénomène chromatique conçu comme une réalité autonome qui évolue dans l’espace et le temps, sans aide de la forme ni du support, en un présent continu.\n\nSes œuvres sont présentes dans les collections permanentes de prestigieuses institutions telles que: Museum of Modern Art (MoMA), New York, Tate Modern, Londres, Musée d’Art Moderne de la Ville de Paris , Centre Pompidou, Paris, Museum of Fine Arts, Houston, Wallraf-Richartz Museum, Cologne.\n\n« Dans mes œuvres, la couleur apparaît et disparaît au fil du dialogue qui s’établit entre l’espace et le temps réel. Simultanément, survient de manière indiscutable, le fait que l’information acquise, de même que les connaissances mémorisées au cours de notre expérience de vie, ne sont, probablement, pas certaines… au moins en partie.\nIl est possible, en outre, que grâce à la couleur, abordée à travers une « vision élémentaire » dépourvue de significations préétablies, nous puissions réveiller d’autres mécanismes d’appréhension sensible, plus subtiles et complexes que ceux imposés par le conditionnement culturel et l’information de masse des sociétés contemporaines».\nCarlos Cruz-Diez Réflexion sur la couleur, Paris : Beaux-Arts de Paris, les éditions, 2013\n\nL’œuvre pour Paris La Défense\nL’Environnement de Transchromies de Carlos Cruz-Diez est une structure circulaire, participative et chatoyante, au cœur de laquelle le spectateur est invité à redécouvrir son environnement naturel ou urbain.\n\nConçue pour être construite in situ et hors les murs, l'œuvre tient compte de la réalité extérieure et la transforme par la soustraction de la couleur grâce aux lamelles transparentes qui se mêlent. Cruz-Diez y déploie une conception singulière de l'abstraction, initiée dès 1969 lorsqu'il élabore son premier « Projet pour un environnement de couleur soustractive».\n\nENVIRONNEMENT DE TRANSCHROMIE CIRCULAIRE, 1965-2017\nAcier et verre\nPièce unique\nCourtesy Galerie Philippe Gravier, Paris                ""}",66,0,0,0,1,233,50218144628,0,0,1,48.889569,0,2.245333,14339738@N06,,1bae66de06,65535,"Les Extatiques Paris la Défense, Carlos CRUZ-DIEZ - Environnement de Transchromie Circulaire, 1965-2017 (5)",https://live.staticflickr.com/65535/50218144628_1bae66de06_n.jpg,1352,320,8504417.0,"carlo, transchromi","14,4",
1616,16,0,2020-07-19 15:10:41,0,0,"{'_content': ""Carlos CRUZ-DIEZ -Environnement de Transchromie Circulaire, 1965-2017 \n   Carlos CRUZ-DIEZ\n1923, Caracas (Venezuela) – 2019, Paris (France)\n\nArtiste français d’origine vénézuélienne, Carlos Cruz-Diez a vécu et travaillé à Paris dès les années 1960. Il est considéré comme l’un des acteurs majeurs de l’art optique et cinétique, courant artistique qui revendique « la prise de conscience de l’instabilité du réel ». Ses recherches ont fait de lui l’un des penseurs de la couleur du XXe siècle.\n\nLe discours plastique de Carlos Cruz-Diez s’appuie sur le phénomène chromatique conçu comme une réalité autonome qui évolue dans l’espace et le temps, sans aide de la forme ni du support, en un présent continu.\n\nSes œuvres sont présentes dans les collections permanentes de prestigieuses institutions telles que: Museum of Modern Art (MoMA), New York, Tate Modern, Londres, Musée d’Art Moderne de la Ville de Paris , Centre Pompidou, Paris, Museum of Fine Arts, Houston, Wallraf-Richartz Museum, Cologne.\n\n« Dans mes œuvres, la couleur apparaît et disparaît au fil du dialogue qui s’établit entre l’espace et le temps réel. Simultanément, survient de manière indiscutable, le fait que l’information acquise, de même que les connaissances mémorisées au cours de notre expérience de vie, ne sont, probablement, pas certaines… au moins en partie.\nIl est possible, en outre, que grâce à la couleur, abordée à travers une « vision élémentaire » dépourvue de significations préétablies, nous puissions réveiller d’autres mécanismes d’appréhension sensible, plus subtiles et complexes que ceux imposés par le conditionnement culturel et l’information de masse des sociétés contemporaines».\nCarlos Cruz-Diez Réflexion sur la couleur, Paris : Beaux-Arts de Paris, les éditions, 2013\n\nL’œuvre pour Paris La Défense\nL’Environnement de Transchromies de Carlos Cruz-Diez est une structure circulaire, participative et chatoyante, au cœur de laquelle le spectateur est invité à redécouvrir son environnement naturel ou urbain.\n\nConçue pour être construite in situ et hors les murs, l'œuvre tient compte de la réalité extérieure et la transforme par la soustraction de la couleur grâce aux lamelles transparentes qui se mêlent. Cruz-Diez y déploie une conception singulière de l'abstraction, initiée dès 1969 lorsqu'il élabore son premier « Projet pour un environnement de couleur soustractive».\n\nENVIRONNEMENT DE TRANSCHROMIE CIRCULAIRE, 1965-2017\nAcier et verre\nPièce unique\nCourtesy Galerie Philippe Gravier, Paris                ""}",66,0,0,0,1,320,50218799166,0,0,1,48.889544,0,2.245316,14339738@N06,,7743a64666,65535,"Les Extatiques Paris la Défense, Carlos CRUZ-DIEZ - Environnement de Transchromie Circulaire, 1965-2017 (6)",https://live.staticflickr.com/65535/50218799166_7743a64666_n.jpg,1642,248,8504417.0,"carlo, transchromi","14,4",
1617,16,0,2020-07-19 15:06:23,0,0,"{'_content': 'Julien BERTHIER\nNé en 1975 à Besançon. Vit et travaille à Paris\n\nDiplômé de l’École des Beaux-Arts de Paris, Julien Berthier débute sa carrière de plasticien au début des années 2000.\n\n« Ne pas laisser le monde aux mains des spécialistes. » Julien Berthier reste fidèle à cette déclaration : tout en employant des médiums aussi variés que la sculpture, le dessin, la vidéo ou la photographie, l’artiste crée des objets - à la fois hyperréalistes et néanmoins fictionnels - qu’il confronte à l’espace public.\n\nL’œuvre pour Paris La Défense\nLes pigeons, nuisibles citadins, font partie de ce que nous feignons de ne pas remarquer dans le paysage urbain, par flemme ou par désintérêt sans doute. S’ils sont nombreux en ville, leurs occurrences dans la sculpture des places publiques sont bien inférieures à leur démographie sur les sites concernés.\n\nAvec « Pigeonner », l’artiste remet ces volatiles à l’honneur.\nL’animal est traité en bronze, matériau noble par excellence de la sculpture animalière du XIXe siècle. Ces sculptures hyperréalistes de pigeon viennent alors se greffer sur d’autres sculptures publiques existantes de même patine, leur offrant un surplus temporaire de réalisme.\n\nCes sculptures volontairement discrètes et parasites sont dans le champ de réflexion sur la statuaire ce que le « plus-produit » est au domaine du marketing (analogie qui ne saurait faire l’impasse sur l’acception familière du verbe « pigeonner »).\n\n« Une partie importante de mon travail se place dans un angle mort, là où personne ne regarde vraiment. (…) Il doit prendre les traits du réel pour s’y insérer, mais avec un léger décalage pour que les œuvres soient à la fois intégrées (c’est à dire identifiables et capables d’être entendues) et dissonantes (c’est à dire étrangement différentes et dont le propos vient mettre en débat l’opinion dominante). »\n\nPIGEONNER, 2014-2020\nBronze, pigeon échelle 1:1\nPièce unique\nCourtesy Galerie Georges-Philippe et Nathalie Vallois, Paris'}",66,0,0,0,1,320,50210080663,0,0,1,48.889713,0,2.243897,14339738@N06,,020b6c3d7a,65535,"Les Extatiques Paris La Défense, Julien BERTHIER Pigeonner, 2014 - 2020 (7)",https://live.staticflickr.com/65535/50210080663_020b6c3d7a_n.jpg,861,240,8504417.0,"julien, berthier, pigeonn","13,4",
1618,16,0,2020-07-19 15:07:33,0,0,"{'_content': 'Iván NAVARRO\nNé en 1972, à Santiago (Chili). Vit et travaille à New-York (USA)\n\nNé sous la dictature de Pinochet, Iván Navarro a fui l’oppression pour les Etats-Unis. L’artiste utilise la lumière comme matériau de base, détournant des objets en sculptures électriques et transformant l’espace par des jeux d’optique. Le processus de mise en abîme par miroir offre des perspectives qui prolongent le regard, l’emmènent au-delà d’une simple dimension, vers l’infini, l’illusion sans fin…\n\nL’œuvre pour Paris La Défense\nPour Les Extatiques, Iván Navarro crée une structure rappelant les puits en briques traditionnels qui ponctuent les campagnes. L’œuvre fait référence aux légendes ancestrales qui ont construit l’histoire de son pays. Héroïne du mythe médiéval éponyme (Jean d’Arras, 1392), Mélusine, créature hybride mi-femme mi-serpent aquatique, est condamnée à hanter les populations et à veiller sur elles. Personnage dichotomique, elle dispense les biens et le pouvoir tout en suggérant la transgression de l’interdit. En nous plongeant au cœur de ce mythe emblématique, Iván Navarro propose une réinterprétation de notre rapport au conte et à la narration. Il explore les ambiguïtés de la mémoire et dynamise le langage en jouant des doubles sens et le décalage entre vérité et apparence. Chaque terme en néon interpelle par son ambivalence. Mater, « la mère » en latin, protège mais domine ; le terme en anglais Water désigne l’eau, surface qui réfléchit mais engloutit. Dans Mélusine, 2020, le puits semble créer un passage lumineux sous-terrain infini, métaphore de l’évasion mais aussi de la disparition.'}",66,0,0,0,1,240,50194880668,0,0,1,48.888511,0,2.24688,14339738@N06,,b43ca6365b,65535,"Les Extatiques Paris La Défense - Iván NAVARRO, Mélusine, 2020 (1)",https://live.staticflickr.com/65535/50194880668_b43ca6365b_n.jpg,655,320,8504417.0,"ecstat, iván, mélusin","15,3",
1619,16,0,2020-07-19 15:09:45,0,0,"{'_content': ""Carlos CRUZ-DIEZ -Environnement de Transchromie Circulaire, 1965-2017 \n   Carlos CRUZ-DIEZ\n1923, Caracas (Venezuela) – 2019, Paris (France)\n\nArtiste français d’origine vénézuélienne, Carlos Cruz-Diez a vécu et travaillé à Paris dès les années 1960. Il est considéré comme l’un des acteurs majeurs de l’art optique et cinétique, courant artistique qui revendique « la prise de conscience de l’instabilité du réel ». Ses recherches ont fait de lui l’un des penseurs de la couleur du XXe siècle.\n\nLe discours plastique de Carlos Cruz-Diez s’appuie sur le phénomène chromatique conçu comme une réalité autonome qui évolue dans l’espace et le temps, sans aide de la forme ni du support, en un présent continu.\n\nSes œuvres sont présentes dans les collections permanentes de prestigieuses institutions telles que: Museum of Modern Art (MoMA), New York, Tate Modern, Londres, Musée d’Art Moderne de la Ville de Paris , Centre Pompidou, Paris, Museum of Fine Arts, Houston, Wallraf-Richartz Museum, Cologne.\n\n« Dans mes œuvres, la couleur apparaît et disparaît au fil du dialogue qui s’établit entre l’espace et le temps réel. Simultanément, survient de manière indiscutable, le fait que l’information acquise, de même que les connaissances mémorisées au cours de notre expérience de vie, ne sont, probablement, pas certaines… au moins en partie.\nIl est possible, en outre, que grâce à la couleur, abordée à travers une « vision élémentaire » dépourvue de significations préétablies, nous puissions réveiller d’autres mécanismes d’appréhension sensible, plus subtiles et complexes que ceux imposés par le conditionnement culturel et l’information de masse des sociétés contemporaines».\nCarlos Cruz-Diez Réflexion sur la couleur, Paris : Beaux-Arts de Paris, les éditions, 2013\n\nL’œuvre pour Paris La Défense\nL’Environnement de Transchromies de Carlos Cruz-Diez est une structure circulaire, participative et chatoyante, au cœur de laquelle le spectateur est invité à redécouvrir son environnement naturel ou urbain.\n\nConçue pour être construite in situ et hors les murs, l'œuvre tient compte de la réalité extérieure et la transforme par la soustraction de la couleur grâce aux lamelles transparentes qui se mêlent. Cruz-Diez y déploie une conception singulière de l'abstraction, initiée dès 1969 lorsqu'il élabore son premier « Projet pour un environnement de couleur soustractive».\n\nENVIRONNEMENT DE TRANSCHROMIE CIRCULAIRE, 1965-2017\nAcier et verre\nPièce unique\nCourtesy Galerie Philippe Gravier, Paris                ""}",66,0,0,0,1,240,50218799386,0,0,1,48.88963,0,2.245302,14339738@N06,,1dd44b03a1,65535,"Les Extatiques Paris la Défense, Carlos CRUZ-DIEZ - Environnement de Transchromie Circulaire, 1965-2017 (3)",https://live.staticflickr.com/65535/50218799386_1dd44b03a1_n.jpg,739,320,8504417.0,"carlo, transchromi","14,4",
1620,16,0,2020-07-19 14:57:35,0,0,"{'_content': ""Parcours artistique au milieu d’étonnantes œuvres contemporaines de 11 plasticiens qui jouent avec l'architecture des lieux.\nAllusion aux ailerons de requins.\nAluminium thermolaqué.""}",66,0,0,0,1,240,50572919987,0,0,1,48.888677,0,2.248197,14478170@N06,,19fd978bfd,65535,"Expo Les Extatiques. Paris La Défense. 2020. ""L'œuvre-boîte"" de Gilles Barbier 2018-2020 Vue sur l'Esplanade",https://live.staticflickr.com/65535/50572919987_19fd978bfd_n.jpg,76,320,8504417.0,"expo, le, ecstat, quot, box-work, quot, gill, view, esplanad","16,3",Landmarks and Outdoors
1621,16,0,2020-07-19 14:57:35,0,0,{'_content': '                          '},66,0,0,0,1,217,50172775493,0,0,1,48.888677,0,2.248197,14339738@N06,,0c5d7773ba,65535,"Les Extatiques Paris La Défense, Gilles BARBIER - L’œuvre boîte, 2018 (2)",https://live.staticflickr.com/65535/50172775493_0c5d7773ba_n.jpg,673,320,8504417.0,"le, ecstat, gill, barbier, box, work","16,3",
1622,16,0,2020-07-19 14:59:40,0,0,"{'_content': ""Parcours artistique au milieu d’étonnantes œuvres contemporaines de 11 plasticiens qui jouent avec l'architecture des lieux.\nGraffiti en alphabet sociopolitique reprenant une citation inspirée de l’écrivain André Salmon « Écrire! C’est plus que voir, écrire c’est concevoir ».\nPochoir et peinture blanche.""}",66,0,0,0,1,240,50572788076,0,0,1,48.888825,0,2.248013,14478170@N06,,97577479a4,65535,"Expo Les Extatiques. Paris La Défense. 2020. ""Écrire peindre ! C'est plus que voir, écrire peindre c'est concevoir."" de Jacques Villeglé 2020 Vue sur l'Arche",https://live.staticflickr.com/65535/50572788076_97577479a4_n.jpg,80,320,8504417.0,"expo, le, ecstat, quot, paint, see, paint, conceive., quot, jacqu, villeglé, view, arch","15,3",Landmarks and Outdoors
1623,16,0,2020-07-19 14:52:03,0,0,"{'_content': 'Julien BERTHIER\nNé en 1975 à Besançon. Vit et travaille à Paris\n\nDiplômé de l’École des Beaux-Arts de Paris, Julien Berthier débute sa carrière de plasticien au début des années 2000.\n\n« Ne pas laisser le monde aux mains des spécialistes. » Julien Berthier reste fidèle à cette déclaration : tout en employant des médiums aussi variés que la sculpture, le dessin, la vidéo ou la photographie, l’artiste crée des objets - à la fois hyperréalistes et néanmoins fictionnels - qu’il confronte à l’espace public.\n\nL’œuvre pour Paris La Défense\nLes pigeons, nuisibles citadins, font partie de ce que nous feignons de ne pas remarquer dans le paysage urbain, par flemme ou par désintérêt sans doute. S’ils sont nombreux en ville, leurs occurrences dans la sculpture des places publiques sont bien inférieures à leur démographie sur les sites concernés.\n\nAvec « Pigeonner », l’artiste remet ces volatiles à l’honneur.\nL’animal est traité en bronze, matériau noble par excellence de la sculpture animalière du XIXe siècle. Ces sculptures hyperréalistes de pigeon viennent alors se greffer sur d’autres sculptures publiques existantes de même patine, leur offrant un surplus temporaire de réalisme.\n\nCes sculptures volontairement discrètes et parasites sont dans le champ de réflexion sur la statuaire ce que le « plus-produit » est au domaine du marketing (analogie qui ne saurait faire l’impasse sur l’acception familière du verbe « pigeonner »).\n\n« Une partie importante de mon travail se place dans un angle mort, là où personne ne regarde vraiment. (…) Il doit prendre les traits du réel pour s’y insérer, mais avec un léger décalage pour que les œuvres soient à la fois intégrées (c’est à dire identifiables et capables d’être entendues) et dissonantes (c’est à dire étrangement différentes et dont le propos vient mettre en débat l’opinion dominante). »\n\nPIGEONNER, 2014-2020\nBronze, pigeon échelle 1:1\nPièce unique\nCourtesy Galerie Georges-Philippe et Nathalie Vallois, Paris'}",66,0,0,0,1,320,50210080843,0,0,1,48.890372,0,2.243055,14339738@N06,,bdf8984c39,65535,"Les Extatiques Paris La Défense, Julien BERTHIER Pigeonner, 2014 - 2020 (5)",https://live.staticflickr.com/65535/50210080843_bdf8984c39_n.jpg,815,240,8504417.0,"julien, berthier, pigeonn","12,5",
1624,16,0,2020-07-19 14:51:33,0,0,"{'_content': 'Julien BERTHIER\nNé en 1975 à Besançon. Vit et travaille à Paris\n\nDiplômé de l’École des Beaux-Arts de Paris, Julien Berthier débute sa carrière de plasticien au début des années 2000.\n\n« Ne pas laisser le monde aux mains des spécialistes. » Julien Berthier reste fidèle à cette déclaration : tout en employant des médiums aussi variés que la sculpture, le dessin, la vidéo ou la photographie, l’artiste crée des objets - à la fois hyperréalistes et néanmoins fictionnels - qu’il confronte à l’espace public.\n\nL’œuvre pour Paris La Défense\nLes pigeons, nuisibles citadins, font partie de ce que nous feignons de ne pas remarquer dans le paysage urbain, par flemme ou par désintérêt sans doute. S’ils sont nombreux en ville, leurs occurrences dans la sculpture des places publiques sont bien inférieures à leur démographie sur les sites concernés.\n\nAvec « Pigeonner », l’artiste remet ces volatiles à l’honneur.\nL’animal est traité en bronze, matériau noble par excellence de la sculpture animalière du XIXe siècle. Ces sculptures hyperréalistes de pigeon viennent alors se greffer sur d’autres sculptures publiques existantes de même patine, leur offrant un surplus temporaire de réalisme.\n\nCes sculptures volontairement discrètes et parasites sont dans le champ de réflexion sur la statuaire ce que le « plus-produit » est au domaine du marketing (analogie qui ne saurait faire l’impasse sur l’acception familière du verbe « pigeonner »).\n\n« Une partie importante de mon travail se place dans un angle mort, là où personne ne regarde vraiment. (…) Il doit prendre les traits du réel pour s’y insérer, mais avec un léger décalage pour que les œuvres soient à la fois intégrées (c’est à dire identifiables et capables d’être entendues) et dissonantes (c’est à dire étrangement différentes et dont le propos vient mettre en débat l’opinion dominante). »\n\nPIGEONNER, 2014-2020\nBronze, pigeon échelle 1:1\nPièce unique\nCourtesy Galerie Georges-Philippe et Nathalie Vallois, Paris'}",66,0,0,0,1,320,50210601706,0,0,1,48.890372,0,2.243041,14339738@N06,,0181c8b5f2,65535,"Les Extatiques Paris La Défense, Julien BERTHIER Pigeonner, 2014 - 2020 (4)",https://live.staticflickr.com/65535/50210601706_0181c8b5f2_n.jpg,750,240,8504417.0,"julien, berthier, pigeonn","12,5",
